event_id,data_status,season,team,player_name,position_group,minute,x_120,y_80,zone_id,field_side,field_depth,foul_type,current_yellow_before_event,transition_danger,referee_strictness_proxy,model_probability_yellow,is_yellow_card,model_probability_red,is_red_card
SYN_FOUL_009058,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Diogo Jota,FW,71,85.49,72.99,Z072,right_wing,final_third_outside_box,normal_contact,0,medium,0.326,0.0299,0,0.003,0
SYN_FOUL_009059,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,62,112.93,38.18,Z092,central,six_yard_box,dissent,0,low,0.693,0.1099,0,0.003,0
SYN_FOUL_009060,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,53,9.58,57.13,Z006,right_half_space,own_half,dissent,0,medium,0.644,0.1278,1,0.003,0
SYN_FOUL_009061,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,88,84.0,22.72,Z067,left_half_space,final_third_outside_box,normal_contact,0,medium,0.592,0.0658,0,0.003,0
SYN_FOUL_009062,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,53,14.63,6.64,Z009,left_wing,own_half,tactical_foul,0,medium,0.361,0.0743,0,0.003,0
SYN_FOUL_009063,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Joe Gomez,DF,39,75.31,72.29,Z064,right_wing,middle_third,late_tackle,0,high,0.522,0.2288,0,0.003,0
SYN_FOUL_009064,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,72,99.11,62.67,Z079,right_wing,final_third_outside_box,normal_contact,0,medium,0.788,0.0699,0,0.003,0
SYN_FOUL_009065,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Jarell Quansah,DF,50,95.14,52.87,Z078,right_half_space,final_third_outside_box,normal_contact,0,low,0.47,0.0475,0,0.003,0
SYN_FOUL_009066,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,44,62.8,74.56,Z056,right_wing,middle_third,stopping_counter,0,low,0.112,0.059,0,0.003,0
SYN_FOUL_009067,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,60,101.46,24.85,Z083,left_half_space,penalty_area,reckless_tackle,0,high,0.559,0.4244,0,0.021,0
SYN_FOUL_009068,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,46,97.85,61.06,Z079,right_wing,final_third_outside_box,late_tackle,0,medium,0.389,0.0888,0,0.003,0
SYN_FOUL_009069,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Diogo Jota,FW,43,105.28,31.48,Z084,central,penalty_area,handball,0,high,0.634,0.1011,0,0.003,0
SYN_FOUL_009070,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,17,57.69,18.37,Z042,left_wing,middle_third,reckless_tackle,0,medium,0.179,0.1878,0,0.021,0
SYN_FOUL_009071,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Joe Gomez,DF,93,88.04,45.61,Z069,central,final_third_outside_box,normal_contact,0,low,0.435,0.0571,0,0.003,0
SYN_FOUL_009072,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,51,31.89,2.46,Z025,left_wing,own_half,shirt_pull,0,high,0.444,0.0963,0,0.003,0
SYN_FOUL_009073,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,93,41.41,79.05,Z040,right_wing,middle_third,handball,0,medium,0.324,0.0482,0,0.003,0
SYN_FOUL_009074,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,90,107.77,26.94,Z083,left_half_space,penalty_area,handball,0,medium,0.458,0.0591,0,0.003,0
SYN_FOUL_009075,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,28,106.95,77.55,Z088,right_wing,wide_final_third,reckless_tackle,0,high,0.646,0.4959,1,0.021,0
SYN_FOUL_009076,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,28,106.77,63.52,Z087,right_wing,wide_final_third,normal_contact,1,low,0.475,0.0479,0,0.003,0
SYN_FOUL_009077,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,82,106.04,73.33,Z088,right_wing,wide_final_third,normal_contact,0,low,0.601,0.0732,0,0.003,0
SYN_FOUL_009078,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,35,32.06,1.76,Z025,left_wing,own_half,stopping_counter,0,low,0.55,0.112,0,0.003,0
SYN_FOUL_009079,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,17,20.53,4.06,Z017,left_wing,own_half,late_tackle,0,medium,0.491,0.1031,0,0.003,0
SYN_FOUL_009080,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,2,13.11,79.94,Z016,right_wing,own_half,normal_contact,0,low,0.477,0.0378,0,0.003,0
SYN_FOUL_009081,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Kostas Tsimikas,DF,55,3.76,75.76,Z008,right_wing,own_half,late_tackle,0,medium,0.5,0.114,0,0.003,0
SYN_FOUL_009082,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,87,21.48,63.25,Z023,right_wing,own_half,dissent,0,high,0.683,0.3086,0,0.003,0
SYN_FOUL_009083,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,56,84.48,72.4,Z072,right_wing,final_third_outside_box,tactical_foul,0,low,0.516,0.1068,0,0.003,0
SYN_FOUL_009084,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,31,38.82,18.28,Z026,left_wing,own_half,tactical_foul,0,medium,0.658,0.1422,0,0.003,0
SYN_FOUL_009085,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Conor Bradley,DF,47,5.91,27.73,Z003,left_half_space,own_half,tactical_foul,0,low,0.291,0.0844,0,0.003,0
SYN_FOUL_009086,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,92,114.23,64.84,Z095,right_wing,wide_final_third,tactical_foul,0,medium,0.45,0.1323,0,0.003,0
SYN_FOUL_009087,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,54,119.41,68.89,Z095,right_wing,wide_final_third,tactical_foul,0,low,0.389,0.0775,0,0.003,0
SYN_FOUL_009088,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,44,26.18,18.12,Z018,left_wing,own_half,late_tackle,0,low,0.591,0.1188,0,0.003,0
SYN_FOUL_009089,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,8,22.42,30.39,Z020,central,own_half,tactical_foul,1,low,0.584,0.1283,0,0.003,0
SYN_FOUL_009090,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Kostas Tsimikas,DF,95,85.3,59.34,Z070,right_half_space,final_third_outside_box,stopping_counter,0,medium,0.422,0.1274,1,0.003,0
SYN_FOUL_009091,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,43,46.3,4.25,Z033,left_wing,middle_third,normal_contact,0,medium,0.358,0.04,0,0.003,0
SYN_FOUL_009092,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,25,14.74,22.15,Z011,left_half_space,own_half,dissent,0,low,0.548,0.1117,0,0.003,0
SYN_FOUL_009093,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,85,25.62,7.46,Z017,left_wing,own_half,late_tackle,0,medium,0.564,0.1548,0,0.003,0
SYN_FOUL_009094,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,74,66.76,26.29,Z051,left_half_space,middle_third,normal_contact,0,low,0.914,0.0841,0,0.003,0
SYN_FOUL_009095,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,24,44.44,35.1,Z036,central,middle_third,normal_contact,0,low,0.335,0.0386,0,0.003,0
SYN_FOUL_009096,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,59,109.79,70.21,Z088,right_wing,wide_final_third,normal_contact,0,medium,0.788,0.0698,0,0.003,0
SYN_FOUL_009097,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,70,48.04,26.22,Z035,left_half_space,middle_third,dissent,0,medium,0.707,0.1279,0,0.003,0
SYN_FOUL_009098,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,58,2.2,71.44,Z008,right_wing,own_half,normal_contact,0,high,0.487,0.0815,0,0.003,0
SYN_FOUL_009099,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,34,61.9,25.26,Z051,left_half_space,middle_third,tactical_foul,0,high,0.335,0.166,1,0.003,0
SYN_FOUL_009100,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,38,57.27,68.71,Z047,right_wing,middle_third,dissent,0,medium,0.914,0.1842,0,0.003,0
SYN_FOUL_009101,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,31,95.54,25.12,Z075,left_half_space,final_third_outside_box,shirt_pull,0,medium,0.639,0.0613,0,0.003,0
SYN_FOUL_009102,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,87,14.62,42.68,Z013,central,own_half,normal_contact,0,low,0.843,0.0952,0,0.003,0
SYN_FOUL_009103,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,4,36.31,20.11,Z027,left_half_space,own_half,stopping_counter,0,medium,0.656,0.1418,1,0.003,0
SYN_FOUL_009104,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,4,29.11,6.51,Z017,left_wing,own_half,normal_contact,0,low,0.243,0.0304,0,0.003,0
SYN_FOUL_009105,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,91,76.4,66.86,Z063,right_wing,middle_third,normal_contact,0,low,0.42,0.0508,0,0.003,0
SYN_FOUL_009106,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,28,97.63,44.41,Z077,central,final_third_outside_box,reckless_tackle,0,high,0.641,0.5188,0,0.021,0
SYN_FOUL_009107,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,44,86.93,63.61,Z071,right_wing,final_third_outside_box,late_tackle,0,low,0.295,0.0674,0,0.003,0
SYN_FOUL_009108,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Diogo Jota,FW,43,71.17,57.44,Z062,right_half_space,middle_third,late_tackle,0,medium,0.659,0.1145,0,0.003,0
SYN_FOUL_009109,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,22,39.72,68.38,Z031,right_wing,own_half,normal_contact,0,low,0.226,0.0297,0,0.003,0
SYN_FOUL_009110,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,51,106.34,41.95,Z085,central,penalty_area,late_tackle,0,high,1.0,0.3318,1,0.003,0
SYN_FOUL_009111,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,6,66.2,70.92,Z056,right_wing,middle_third,shirt_pull,0,low,0.365,0.0368,0,0.003,0
SYN_FOUL_009112,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,62,10.25,59.92,Z014,right_half_space,own_half,tactical_foul,0,low,0.347,0.0727,0,0.003,0
SYN_FOUL_009113,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,80,86.96,21.98,Z067,left_half_space,final_third_outside_box,late_tackle,0,high,0.476,0.2428,0,0.003,0
SYN_FOUL_009114,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,69,52.84,58.09,Z046,right_half_space,middle_third,normal_contact,0,low,0.408,0.034,0,0.003,0
SYN_FOUL_009115,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,66,64.07,37.03,Z052,central,middle_third,tactical_foul,0,medium,0.823,0.1776,0,0.003,0
SYN_FOUL_009116,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,45,39.47,28.77,Z027,left_half_space,own_half,tactical_foul,0,high,0.563,0.1979,1,0.003,0
SYN_FOUL_009117,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,21,109.56,46.58,Z085,central,penalty_area,normal_contact,0,high,0.397,0.0821,0,0.003,0
SYN_FOUL_009118,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,20,85.08,55.74,Z070,right_half_space,final_third_outside_box,dissent,0,medium,0.499,0.1042,0,0.003,0
SYN_FOUL_009119,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Kostas Tsimikas,DF,69,95.55,50.14,Z078,right_half_space,final_third_outside_box,stopping_counter,0,medium,0.834,0.1802,0,0.003,0
SYN_FOUL_009120,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,36,23.35,0.15,Z017,left_wing,own_half,normal_contact,1,medium,0.464,0.047,0,0.003,0
SYN_FOUL_009121,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Diogo Jota,FW,32,93.98,50.24,Z078,right_half_space,final_third_outside_box,reckless_tackle,0,low,0.476,0.2247,0,0.021,0
SYN_FOUL_009122,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,37,117.96,7.47,Z089,left_wing,wide_final_third,shirt_pull,0,low,0.554,0.054,0,0.003,0
SYN_FOUL_009123,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,79,14.7,58.61,Z014,right_half_space,own_half,normal_contact,0,low,0.491,0.049,0,0.003,0
SYN_FOUL_009124,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,82,82.34,45.82,Z069,central,final_third_outside_box,reckless_tackle,0,low,0.393,0.2952,0,0.021,0
SYN_FOUL_009125,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Diogo Jota,FW,33,79.47,60.24,Z063,right_wing,middle_third,tactical_foul,0,medium,0.674,0.1169,0,0.003,0
SYN_FOUL_009126,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,57,114.67,54.86,Z094,right_half_space,penalty_area,stopping_counter,0,low,0.304,0.0785,0,0.003,0
SYN_FOUL_009127,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,45,101.42,66.18,Z087,right_wing,wide_final_third,tactical_foul,0,high,0.172,0.145,0,0.003,0
SYN_FOUL_009128,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,83,83.54,18.01,Z066,left_wing,final_third_outside_box,dissent,0,medium,0.433,0.1184,0,0.003,0
SYN_FOUL_009129,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,10,55.42,6.45,Z041,left_wing,middle_third,dissent,0,high,0.441,0.1553,0,0.003,0
SYN_FOUL_009130,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,71,87.12,68.0,Z071,right_wing,final_third_outside_box,normal_contact,1,high,0.434,0.0867,0,0.003,0
SYN_FOUL_009131,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,11,62.82,76.91,Z056,right_wing,middle_third,tactical_foul,0,low,0.644,0.128,0,0.003,0
SYN_FOUL_009132,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,69,56.53,12.48,Z042,left_wing,middle_third,tactical_foul,0,medium,0.836,0.1807,0,0.003,0
SYN_FOUL_009133,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,37,104.01,57.55,Z086,right_half_space,penalty_area,tactical_foul,0,low,0.416,0.0924,1,0.003,0
SYN_FOUL_009134,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,60,115.41,61.1,Z095,right_wing,wide_final_third,normal_contact,0,medium,0.35,0.0359,0,0.003,0
SYN_FOUL_009135,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,92,95.0,34.24,Z076,central,final_third_outside_box,stopping_counter,0,medium,0.587,0.1466,0,0.003,0
SYN_FOUL_009136,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,34,104.41,1.79,Z081,left_wing,wide_final_third,tactical_foul,0,low,0.437,0.0953,0,0.003,0
SYN_FOUL_009137,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,20,52.44,42.17,Z045,central,middle_third,normal_contact,0,high,0.233,0.0706,0,0.003,0
SYN_FOUL_009138,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,63,19.11,29.3,Z011,left_half_space,own_half,tactical_foul,0,low,0.31,0.0867,0,0.003,0
SYN_FOUL_009139,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,90,80.06,71.39,Z072,right_wing,final_third_outside_box,tactical_foul,0,medium,0.574,0.1569,1,0.003,0
SYN_FOUL_009140,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,19,48.88,45.51,Z037,central,middle_third,tactical_foul,0,medium,0.684,0.1186,0,0.003,0
SYN_FOUL_009141,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Joe Gomez,DF,44,95.74,29.06,Z075,left_half_space,final_third_outside_box,reckless_tackle,0,medium,0.309,0.2217,0,0.021,0
SYN_FOUL_009142,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,57,39.59,10.48,Z026,left_wing,own_half,normal_contact,0,high,0.494,0.0945,0,0.003,0
SYN_FOUL_009143,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,83,47.12,18.99,Z034,left_wing,middle_third,stopping_counter,0,low,0.538,0.1372,0,0.003,0
SYN_FOUL_009144,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,73,32.99,64.1,Z031,right_wing,own_half,stopping_counter,0,low,0.677,0.1459,0,0.003,0
SYN_FOUL_009145,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,63,7.82,64.24,Z007,right_wing,own_half,late_tackle,0,high,0.529,0.2309,1,0.003,0
SYN_FOUL_009146,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Kostas Tsimikas,DF,90,34.7,21.99,Z027,left_half_space,own_half,late_tackle,0,low,0.143,0.0854,1,0.003,0
SYN_FOUL_009147,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,66,66.49,18.62,Z050,left_wing,middle_third,handball,0,medium,0.368,0.0369,0,0.003,0
SYN_FOUL_009148,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,37,1.72,33.64,Z004,central,own_half,tactical_foul,0,medium,0.794,0.1708,0,0.003,0
SYN_FOUL_009149,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,66,44.73,43.73,Z037,central,middle_third,dissent,0,medium,1.0,0.2059,0,0.003,0
SYN_FOUL_009150,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,22,39.81,21.82,Z027,left_half_space,own_half,dissent,0,low,0.281,0.0759,0,0.003,0
SYN_FOUL_009151,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Diogo Jota,FW,11,63.46,33.83,Z052,central,middle_third,tactical_foul,0,high,0.495,0.1812,0,0.003,0
SYN_FOUL_009152,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,29,29.99,43.26,Z021,central,own_half,shirt_pull,0,low,0.812,0.0724,1,0.003,0
SYN_FOUL_009153,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,41,31.84,29.22,Z027,left_half_space,own_half,stopping_counter,0,low,0.247,0.0627,0,0.003,0
SYN_FOUL_009154,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Kostas Tsimikas,DF,37,75.3,27.04,Z059,left_half_space,middle_third,late_tackle,0,low,0.157,0.0692,0,0.003,0
SYN_FOUL_009155,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,72,46.6,41.97,Z037,central,middle_third,stopping_counter,0,medium,0.339,0.0719,0,0.003,0
SYN_FOUL_009156,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Kostas Tsimikas,DF,21,116.27,27.22,Z091,left_half_space,penalty_area,late_tackle,0,medium,0.7,0.1507,0,0.003,0
SYN_FOUL_009157,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,25,63.86,11.17,Z050,left_wing,middle_third,late_tackle,0,high,0.255,0.1491,0,0.003,0
SYN_FOUL_009158,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,33,72.02,9.62,Z057,left_wing,middle_third,normal_contact,0,low,0.851,0.0766,0,0.003,0
SYN_FOUL_009159,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,45,106.11,67.17,Z087,right_wing,wide_final_third,normal_contact,0,low,0.694,0.0667,0,0.003,0
SYN_FOUL_009160,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,10,18.22,39.97,Z012,central,own_half,tactical_foul,0,low,0.21,0.0682,0,0.003,0
SYN_FOUL_009161,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,20,2.89,69.55,Z007,right_wing,own_half,shirt_pull,1,low,0.684,0.0519,0,0.003,0
SYN_FOUL_009162,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,20,26.12,43.91,Z021,central,own_half,shirt_pull,0,low,0.596,0.0523,0,0.003,0
SYN_FOUL_009163,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Jarell Quansah,DF,48,92.02,11.08,Z074,left_wing,final_third_outside_box,tactical_foul,0,high,0.516,0.2272,0,0.003,0
SYN_FOUL_009164,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Harvey Elliott,MF,42,22.29,8.3,Z017,left_wing,own_half,reckless_tackle,0,low,0.61,0.2945,0,0.021,0
SYN_FOUL_009165,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Wataru Endo,MF,88,62.4,4.77,Z049,left_wing,middle_third,normal_contact,0,low,0.297,0.0421,0,0.003,0
SYN_FOUL_009166,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Darwin Núñez,FW,92,69.89,72.68,Z056,right_wing,middle_third,late_tackle,0,medium,0.341,0.0907,0,0.003,0
SYN_FOUL_009167,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,19,85.27,78.19,Z072,right_wing,final_third_outside_box,tactical_foul,0,low,0.261,0.0808,0,0.003,0
SYN_FOUL_009168,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,65,63.78,65.71,Z055,right_wing,middle_third,normal_contact,0,low,0.222,0.0325,0,0.003,0
SYN_FOUL_009169,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,30,79.61,15.6,Z058,left_wing,middle_third,normal_contact,0,low,0.581,0.0511,0,0.003,0
SYN_FOUL_009170,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,22,73.01,63.69,Z063,right_wing,middle_third,late_tackle,0,medium,0.55,0.1121,0,0.003,0
SYN_FOUL_009171,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Darwin Núñez,FW,75,81.41,43.96,Z069,central,final_third_outside_box,normal_contact,0,low,0.541,0.0417,0,0.003,0
SYN_FOUL_009172,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Jarell Quansah,DF,83,84.35,16.15,Z066,left_wing,final_third_outside_box,late_tackle,1,low,0.907,0.2407,0,0.003,0
SYN_FOUL_009173,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,6,101.41,7.01,Z081,left_wing,wide_final_third,normal_contact,0,medium,0.286,0.0358,0,0.003,0
SYN_FOUL_009174,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,72,33.3,49.4,Z029,central,own_half,tactical_foul,0,low,1.0,0.2227,0,0.003,0
SYN_FOUL_009175,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,36,26.63,15.77,Z018,left_wing,own_half,tactical_foul,1,low,0.188,0.0724,0,0.003,0
SYN_FOUL_009176,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,68,44.96,6.51,Z033,left_wing,middle_third,normal_contact,0,medium,0.748,0.0658,0,0.003,0
SYN_FOUL_009177,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Conor Bradley,DF,48,30.86,7.78,Z025,left_wing,own_half,normal_contact,0,medium,0.613,0.059,0,0.003,0
SYN_FOUL_009178,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,27,7.52,43.99,Z005,central,own_half,dissent,0,high,0.847,0.2601,1,0.003,0
SYN_FOUL_009179,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,26,49.01,78.41,Z040,right_wing,middle_third,normal_contact,1,medium,0.546,0.0485,0,0.003,0
SYN_FOUL_009180,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,18,77.18,29.85,Z059,left_half_space,middle_third,dissent,0,low,0.281,0.0601,0,0.003,0
SYN_FOUL_009181,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,19,30.12,49.88,Z029,central,own_half,dissent,1,medium,0.446,0.0768,0,0.003,0
SYN_FOUL_009182,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Diogo Jota,FW,42,92.12,50.85,Z078,right_half_space,final_third_outside_box,handball,0,high,0.433,0.0753,0,0.003,0
SYN_FOUL_009183,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,83,12.63,57.59,Z014,right_half_space,own_half,shirt_pull,0,medium,0.705,0.0677,0,0.003,0
SYN_FOUL_009184,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Darwin Núñez,FW,44,3.31,70.39,Z008,right_wing,own_half,reckless_tackle,1,low,0.566,0.2507,0,0.021,0
SYN_FOUL_009185,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,82,22.17,78.19,Z024,right_wing,own_half,normal_contact,1,medium,0.626,0.0602,0,0.003,0
SYN_FOUL_009186,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,6,42.03,50.8,Z038,right_half_space,middle_third,dissent,0,low,0.581,0.1071,0,0.003,0
SYN_FOUL_009187,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Conor Bradley,DF,88,93.69,35.35,Z076,central,final_third_outside_box,normal_contact,0,low,0.818,0.1006,0,0.003,0
SYN_FOUL_009188,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,31,18.77,67.2,Z015,right_wing,own_half,shirt_pull,0,medium,0.326,0.0381,0,0.003,0
SYN_FOUL_009189,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,44,68.75,7.33,Z049,left_wing,middle_third,normal_contact,1,medium,0.363,0.0317,0,0.003,0
