event_id,data_status,season,team,competition,match_id,match_no,date_proxy,opponent_proxy,venue_proxy,minute,second,game_state_proxy,player_name,position_group,x_120,y_80,x_m,y_m,zone_id,distance_to_goal_m,open_goal_angle_deg,in_penalty_area,in_six_yard_box,field_side,field_depth,body_part,shot_technique,play_pattern,under_pressure,one_v_one,keeper_distance_m,defender_count_in_shot_cone,big_chance_proxy,model_probability_goal,is_shot_on_target,is_goal,target_for_model
SYN_SHOT_001868,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_02,2,2024-08-29,Aston Villa,away,40,52,winning,Alexis Mac Allister,MF,105.86,46.73,92.63,39.72,Z085,13.63,27.71,1,0,central,penalty_area,left_foot,half_volley,high_press_recovery,0,0,5.44,0,0,0.2174,1,0,0
SYN_SHOT_001869,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_38,38,2025-05-07,Wolverhampton Wanderers,away,3,38,drawing,Mohamed Salah,FW,89.74,25.94,78.53,22.05,Z067,29.05,13.14,0,0,left_half_space,final_third_outside_box,left_foot,volley,open_play,1,0,2.79,0,0,0.006,0,0,0
SYN_SHOT_001870,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_35,35,2025-04-19,Southampton,home,73,58,losing,Curtis Jones,MF,111.82,47.02,97.84,39.96,Z093,9.31,35.52,1,0,central,six_yard_box,right_foot,normal,open_play,0,0,0.5,0,0,0.2576,0,0,0
SYN_SHOT_001871,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_17,17,2024-12-13,Tottenham Hotspur,home,26,36,drawing,Mohamed Salah,FW,115.91,17.82,101.42,15.14,Z090,19.19,4.22,1,0,left_wing,wide_final_third,left_foot,normal,open_play,0,0,1.74,0,0,0.0444,1,0,0
SYN_SHOT_001872,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_18,18,2024-12-22,West Ham United,away,37,51,drawing,Mohamed Salah,FW,90.54,1.0,79.22,0.85,Z073,41.99,6.15,0,0,left_wing,final_third_outside_box,left_foot,half_volley,free_kick_indirect,1,0,2.85,4,0,0.0005,0,0,0
SYN_SHOT_001873,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_28,28,2025-02-26,Fulham,away,94,57,winning,Alexis Mac Allister,MF,119.5,37.53,104.56,31.9,Z092,2.15,159.97,1,1,central,six_yard_box,right_foot,normal,high_press_recovery,0,1,2.74,3,1,0.945,1,1,1
SYN_SHOT_001874,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_05,5,2024-09-22,Brighton,home,55,55,drawing,Mohamed Salah,FW,116.97,44.57,102.35,37.88,Z093,4.7,65.84,1,1,central,six_yard_box,head,half_volley,corner,1,0,2.95,0,1,0.834,1,1,1
SYN_SHOT_001875,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_18,18,2024-12-20,West Ham United,away,87,6,winning,Dominik Szoboszlai,MF,96.66,61.47,84.58,52.25,Z079,27.39,11.47,0,0,right_wing,final_third_outside_box,left_foot,half_volley,open_play,1,0,4.41,2,0,0.0056,1,0,0
SYN_SHOT_001876,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_18,18,2024-12-20,West Ham United,away,85,37,losing,Diogo Jota,FW,89.0,39.0,77.88,33.15,Z068,27.14,15.35,0,0,central,final_third_outside_box,right_foot,volley,counter_attack,0,0,0.87,1,0,0.0137,0,0,0
SYN_SHOT_001877,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_12,12,2024-11-06,Manchester City,away,66,11,drawing,Cody Gakpo,FW,109.87,38.83,96.14,33.01,Z084,8.92,44.45,1,0,central,penalty_area,right_foot,placed,counter_attack,1,0,0.5,1,0,0.2992,1,1,1
SYN_SHOT_001878,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_02,2,2024-08-29,Aston Villa,away,41,55,losing,Mohamed Salah,FW,110.25,20.81,96.47,17.69,Z091,18.41,10.87,1,0,left_half_space,penalty_area,right_foot,first_time,open_play,1,0,4.7,0,0,0.0567,1,0,0
SYN_SHOT_001879,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_06,6,2024-09-29,Chelsea,away,37,24,drawing,Cody Gakpo,FW,99.84,35.22,87.36,29.94,Z076,18.1,22.33,0,0,central,final_third_outside_box,head,normal,open_play,0,0,0.5,5,0,0.0136,0,0,0
SYN_SHOT_001880,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_32,32,2025-03-26,Manchester United,away,40,45,winning,Mohamed Salah,FW,74.71,55.61,65.37,47.27,Z062,41.79,9.5,0,0,right_half_space,middle_third,left_foot,first_time,free_kick_indirect,0,0,4.41,6,0,0.0012,0,0,0
SYN_SHOT_001881,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_25,25,2025-02-07,Chelsea,home,87,21,drawing,Cody Gakpo,FW,104.91,47.54,91.79,40.41,Z085,14.68,25.57,1,0,central,penalty_area,right_foot,normal,counter_attack,0,1,5.76,2,1,0.4796,1,0,0
SYN_SHOT_001882,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_16,16,2024-12-05,Southampton,away,86,26,winning,Cody Gakpo,FW,108.0,40.0,94.5,34.0,Z085,10.5,38.43,1,0,central,penalty_area,right_foot,first_time,penalty,1,0,2.74,1,1,0.9634,1,1,1
SYN_SHOT_001883,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_28,28,2025-02-27,Fulham,away,55,18,winning,Luis Díaz,FW,104.18,45.96,91.16,39.06,Z085,14.74,26.43,1,0,central,penalty_area,right_foot,normal,open_play,1,0,1.86,2,0,0.0832,0,0,0
SYN_SHOT_001884,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_27,27,2025-02-21,Everton,home,8,26,losing,Cody Gakpo,FW,93.64,79.0,81.94,67.15,Z080,40.38,5.96,0,0,right_wing,final_third_outside_box,right_foot,first_time,open_play,0,0,1.9,2,0,0.0012,1,0,0
SYN_SHOT_001885,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_22,22,2025-01-17,Bournemouth,away,9,39,drawing,Mohamed Salah,FW,109.65,42.75,95.94,36.34,Z085,9.35,41.83,1,0,central,penalty_area,head,normal,open_play,0,0,4.56,1,0,0.298,0,0,0
SYN_SHOT_001886,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_28,28,2025-02-28,Fulham,away,47,24,drawing,Ryan Gravenberch,MF,119.5,68.76,104.56,58.44,Z095,24.45,0.31,0,0,right_wing,wide_final_third,left_foot,normal,counter_attack,0,0,3.54,3,0,0.0058,0,0,0
SYN_SHOT_001887,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_01,1,2024-08-21,Arsenal,home,70,28,winning,Mohamed Salah,FW,103.26,44.76,90.35,38.05,Z085,15.2,26.23,1,0,central,penalty_area,head,normal,high_press_recovery,1,0,4.63,0,0,0.1203,0,0,0
SYN_SHOT_001888,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_06,6,2024-09-28,Chelsea,away,82,3,drawing,Mohamed Salah,FW,102.25,23.86,89.47,20.28,Z083,20.72,15.28,1,0,left_half_space,penalty_area,right_foot,volley,open_play,0,0,4.02,2,0,0.0556,0,0,0
SYN_SHOT_001889,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_14,14,2024-11-22,Newcastle United,away,35,42,drawing,Darwin Núñez,FW,92.4,37.79,80.85,32.12,Z076,24.23,17.13,0,0,central,final_third_outside_box,left_foot,normal,direct_free_kick,1,0,1.28,5,0,0.0029,0,0,0
SYN_SHOT_001890,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_33,33,2025-04-05,Newcastle United,home,4,53,winning,Darwin Núñez,FW,92.82,64.65,81.21,54.95,Z079,31.7,9.96,0,0,right_wing,final_third_outside_box,right_foot,curled,open_play,0,0,2.32,4,0,0.0021,0,0,0
SYN_SHOT_001891,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_19,19,2024-12-27,Wolverhampton Wanderers,home,63,9,winning,Trent Kone-Doherty,FW,100.11,63.16,87.6,53.69,Z087,26.28,10.65,0,0,right_wing,wide_final_third,left_foot,half_volley,open_play,1,0,3.6,2,0,0.0054,0,0,0
SYN_SHOT_001892,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_31,31,2025-03-21,Manchester City,home,15,3,winning,Curtis Jones,MF,109.89,42.72,96.16,36.31,Z085,9.14,42.7,1,0,central,penalty_area,right_foot,normal,open_play,1,0,3.83,2,0,0.2491,1,1,1
SYN_SHOT_001893,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_04,4,2024-09-14,Brentford,away,3,28,drawing,Darwin Núñez,FW,93.71,72.58,82.0,61.7,Z080,36.0,7.48,0,0,right_wing,final_third_outside_box,left_foot,normal,open_play,0,0,3.76,1,0,0.0025,1,0,0
SYN_SHOT_001894,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_29,29,2025-03-06,Ipswich Town,home,77,52,winning,Luis Díaz,FW,101.8,30.24,89.07,25.71,Z084,17.96,20.67,1,0,central,penalty_area,head,first_time,open_play,0,0,3.26,0,0,0.0596,0,0,0
SYN_SHOT_001895,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_28,28,2025-03-02,Fulham,away,33,49,drawing,Mohamed Salah,FW,84.66,18.03,74.08,15.33,Z066,36.12,9.94,0,0,left_wing,final_third_outside_box,right_foot,curled,high_press_recovery,1,0,3.55,1,0,0.0029,0,0,0
SYN_SHOT_001896,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_23,23,2025-01-24,Brentford,home,21,46,winning,Alexis Mac Allister,MF,110.42,15.76,96.62,13.39,Z090,22.25,7.26,0,0,left_wing,wide_final_third,right_foot,normal,free_kick_indirect,0,0,4.22,0,0,0.0157,1,0,0
SYN_SHOT_001897,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_03,3,2024-09-08,Bournemouth,home,9,0,losing,Luis Díaz,FW,86.86,43.27,76.0,36.78,Z069,29.13,14.26,0,0,central,final_third_outside_box,right_foot,normal,open_play,0,0,2.34,2,0,0.007,0,0,0
SYN_SHOT_001898,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_36,36,2025-04-27,Tottenham Hotspur,away,11,44,losing,Jayden Danns,FW,102.69,43.9,89.85,37.32,Z085,15.5,26.03,1,0,central,penalty_area,left_foot,curled,free_kick_indirect,0,0,4.87,0,0,0.1442,0,0,0
SYN_SHOT_001899,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_19,19,2024-12-28,Wolverhampton Wanderers,home,55,2,drawing,Cody Gakpo,FW,105.15,23.17,92.01,19.69,Z083,19.33,14.79,1,0,left_half_space,penalty_area,right_foot,first_time,free_kick_indirect,1,0,1.59,0,0,0.0367,1,0,0
SYN_SHOT_001900,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_07,7,2024-10-05,Crystal Palace,home,93,18,drawing,Ibrahima Konaté,DF,79.97,30.37,69.97,25.81,Z060,35.97,11.32,0,0,central,middle_third,right_foot,normal,open_play,0,0,0.5,1,0,0.0014,0,0,0
SYN_SHOT_001901,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_03,3,2024-09-06,Bournemouth,home,31,15,drawing,Mohamed Salah,FW,99.79,12.18,87.31,10.35,Z074,29.53,8.57,0,0,left_wing,final_third_outside_box,left_foot,normal,open_play,0,0,4.58,3,0,0.0047,0,0,0
SYN_SHOT_001902,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_21,21,2025-01-09,Aston Villa,home,35,43,drawing,Luis Díaz,FW,104.44,20.64,91.39,17.54,Z083,21.36,12.68,1,0,left_half_space,penalty_area,right_foot,normal,open_play,1,0,2.67,1,0,0.0206,1,0,0
SYN_SHOT_001903,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_32,32,2025-03-27,Manchester United,away,95,10,winning,Luis Díaz,FW,104.94,27.32,91.83,23.22,Z083,17.02,19.24,1,0,left_half_space,penalty_area,right_foot,normal,open_play,1,0,2.07,2,0,0.0412,0,0,0
SYN_SHOT_001904,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_22,22,2025-01-16,Bournemouth,away,73,40,drawing,Luis Díaz,FW,104.48,31.95,91.42,27.16,Z084,15.21,24.53,1,0,central,penalty_area,left_foot,volley,open_play,0,1,3.94,1,1,0.3282,1,1,1
SYN_SHOT_001905,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_14,14,2024-11-22,Newcastle United,away,51,11,winning,Mohamed Salah,FW,112.74,35.39,98.65,30.08,Z092,7.46,47.71,1,0,central,six_yard_box,right_foot,normal,high_press_recovery,0,0,2.75,0,0,0.5258,1,1,1
SYN_SHOT_001906,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_19,19,2024-12-26,Wolverhampton Wanderers,home,83,59,drawing,Alexis Mac Allister,MF,111.68,46.72,97.72,39.71,Z093,9.25,36.43,1,0,central,six_yard_box,right_foot,first_time,open_play,1,0,2.98,3,0,0.1201,0,0,0
SYN_SHOT_001907,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_01,1,2024-08-22,Arsenal,home,10,51,drawing,Darwin Núñez,FW,102.58,75.84,89.76,64.46,Z088,34.06,5.56,0,0,right_wing,wide_final_third,right_foot,normal,open_play,0,0,4.81,4,0,0.0019,0,0,0
SYN_SHOT_001908,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_09,9,2024-10-18,Fulham,home,70,32,losing,Curtis Jones,MF,84.33,32.43,73.79,27.56,Z068,31.87,12.84,0,0,central,final_third_outside_box,left_foot,normal,open_play,0,0,4.11,4,0,0.0037,1,0,0
SYN_SHOT_001909,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_16,16,2024-12-06,Southampton,away,50,14,losing,Dominik Szoboszlai,MF,92.77,43.14,81.17,36.67,Z077,23.98,17.26,0,0,central,final_third_outside_box,left_foot,normal,open_play,0,0,6.8,3,0,0.0116,0,0,0
SYN_SHOT_001910,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_27,27,2025-02-20,Everton,home,61,25,winning,Diogo Jota,FW,99.91,53.92,87.42,45.83,Z078,21.19,16.46,0,0,right_half_space,final_third_outside_box,right_foot,normal,counter_attack,1,0,1.19,0,0,0.0197,0,0,0
SYN_SHOT_001911,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_21,21,2025-01-09,Aston Villa,home,95,9,drawing,Tyler Morton,MF,103.29,74.76,90.38,63.55,Z088,32.97,5.69,0,0,right_wing,wide_final_third,right_foot,placed,high_press_recovery,0,0,0.5,3,0,0.0017,0,0,0
SYN_SHOT_001912,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_14,14,2024-11-22,Newcastle United,away,84,56,winning,Mohamed Salah,FW,107.45,54.11,94.02,45.99,Z086,16.26,17.76,1,0,right_half_space,penalty_area,left_foot,placed,open_play,0,0,3.14,3,0,0.0636,0,0,0
SYN_SHOT_001913,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_05,5,2024-09-22,Brighton,home,14,58,losing,Mohamed Salah,FW,115.78,34.11,101.31,28.99,Z092,6.22,46.85,1,1,central,six_yard_box,left_foot,normal,open_play,0,0,4.4,1,1,0.8826,1,1,1
SYN_SHOT_001914,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_15,15,2024-11-30,Nottingham Forest,home,79,57,losing,Cody Gakpo,FW,104.79,44.31,91.69,37.66,Z085,13.8,28.81,1,0,central,penalty_area,right_foot,normal,throw_in,1,0,3.09,3,0,0.0891,0,0,0
SYN_SHOT_001915,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_20,20,2025-01-05,Arsenal,away,13,19,drawing,Mohamed Salah,FW,109.98,39.94,96.23,33.95,Z084,8.77,45.31,1,0,central,penalty_area,left_foot,first_time,open_play,1,0,0.66,1,0,0.2941,1,0,0
SYN_SHOT_001916,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_13,13,2024-11-17,Manchester United,home,41,33,winning,Mohamed Salah,FW,118.26,21.18,103.48,18.01,Z091,16.07,2.61,1,0,left_half_space,penalty_area,head,normal,open_play,1,0,2.49,1,0,0.0216,1,1,1
SYN_SHOT_001917,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_05,5,2024-09-21,Brighton,home,50,2,losing,Darwin Núñez,FW,108.0,40.0,94.5,34.0,Z085,10.5,38.43,1,0,central,penalty_area,right_foot,normal,penalty,1,0,1.97,4,1,0.9382,1,1,1
SYN_SHOT_001918,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_14,14,2024-11-24,Newcastle United,away,39,20,losing,Mohamed Salah,FW,85.27,31.76,74.61,26.99,Z068,31.18,13.06,0,0,central,final_third_outside_box,right_foot,normal,open_play,1,0,1.35,2,0,0.0037,0,0,0
SYN_SHOT_001919,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_10,10,2024-10-23,Ipswich Town,away,19,54,drawing,Cody Gakpo,FW,102.64,34.45,89.81,29.28,Z084,15.91,24.89,1,0,central,penalty_area,left_foot,volley,high_press_recovery,0,1,8.37,1,1,0.4146,1,1,1
SYN_SHOT_001920,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_27,27,2025-02-19,Everton,home,91,30,winning,Mohamed Salah,FW,103.71,41.81,90.75,35.54,Z085,14.34,28.5,1,0,central,penalty_area,left_foot,normal,open_play,1,1,4.18,4,1,0.3066,1,0,0
SYN_SHOT_001921,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_22,22,2025-01-18,Bournemouth,away,86,18,winning,Mohamed Salah,FW,101.06,45.43,88.42,38.62,Z085,17.21,23.23,0,0,central,penalty_area,other,normal,open_play,0,0,3.88,1,0,0.0261,1,0,0
SYN_SHOT_001922,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_08,8,2024-10-12,Everton,away,7,5,winning,Mohamed Salah,FW,106.69,41.75,93.35,35.49,Z085,11.74,34.41,1,0,central,penalty_area,right_foot,normal,counter_attack,0,0,5.78,2,0,0.3376,1,0,0
SYN_SHOT_001923,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_15,15,2024-11-30,Nottingham Forest,home,61,9,winning,Curtis Jones,MF,103.9,28.55,90.91,24.27,Z083,17.12,20.24,1,0,left_half_space,penalty_area,right_foot,volley,open_play,0,0,5.6,1,0,0.0656,0,0,0
SYN_SHOT_001924,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_23,23,2025-01-23,Brentford,home,85,55,losing,Luis Díaz,FW,109.51,49.68,95.82,42.23,Z085,12.33,25.86,1,0,central,penalty_area,right_foot,normal,open_play,0,0,4.11,0,0,0.1836,1,0,0
SYN_SHOT_001925,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_05,5,2024-09-18,Brighton,home,81,31,losing,Cody Gakpo,FW,91.83,19.77,80.35,16.8,Z074,30.05,11.46,0,0,left_wing,final_third_outside_box,right_foot,volley,open_play,0,0,0.59,5,0,0.003,1,0,0
SYN_SHOT_001926,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_32,32,2025-03-29,Manchester United,away,37,50,drawing,Luis Díaz,FW,103.99,16.67,90.99,14.17,Z082,24.28,10.09,1,0,left_wing,wide_final_third,head,first_time,open_play,0,0,2.92,1,0,0.0124,0,0,0
SYN_SHOT_001927,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_06,6,2024-09-25,Chelsea,away,93,15,drawing,Luis Díaz,FW,111.16,34.56,97.27,29.38,Z092,9.01,39.88,1,0,central,six_yard_box,right_foot,chip,open_play,0,1,7.01,0,1,0.7309,1,1,1
SYN_SHOT_001928,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_06,6,2024-09-27,Chelsea,away,73,53,winning,Diogo Jota,FW,106.68,55.19,93.34,46.91,Z086,17.4,16.44,1,0,right_half_space,penalty_area,right_foot,normal,open_play,0,0,2.6,2,0,0.0588,0,0,0
SYN_SHOT_001929,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_11,11,2024-11-02,Leicester City,home,38,39,drawing,Harvey Elliott,MF,114.0,31.58,99.75,26.84,Z092,8.88,30.44,1,1,central,six_yard_box,left_foot,first_time,open_play,0,0,1.85,3,0,0.274,1,1,1
SYN_SHOT_001930,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_32,32,2025-03-30,Manchester United,away,41,38,winning,Dominik Szoboszlai,MF,91.99,79.0,80.49,67.15,Z080,41.23,6.07,0,0,right_wing,final_third_outside_box,right_foot,normal,throw_in,0,0,2.2,0,0,0.0013,0,0,0
SYN_SHOT_001931,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_31,31,2025-03-21,Manchester City,home,52,46,drawing,Luis Díaz,FW,93.14,55.33,81.5,47.03,Z078,26.87,13.64,0,0,right_half_space,final_third_outside_box,right_foot,normal,open_play,1,0,3.4,3,0,0.0042,0,0,0
SYN_SHOT_001932,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_23,23,2025-01-22,Brentford,home,48,8,drawing,Cody Gakpo,FW,95.86,38.68,83.88,32.87,Z076,21.15,19.61,0,0,central,final_third_outside_box,left_foot,power,counter_attack,1,0,0.9,4,0,0.0125,1,0,0
SYN_SHOT_001933,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_27,27,2025-02-19,Everton,home,26,44,drawing,Cody Gakpo,FW,78.08,5.85,68.32,4.97,Z057,46.78,7.04,0,0,left_wing,middle_third,right_foot,half_volley,counter_attack,1,0,4.9,3,0,0.0005,0,0,0
SYN_SHOT_001934,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_13,13,2024-11-17,Manchester United,home,30,0,winning,Cody Gakpo,FW,112.27,20.72,98.24,17.61,Z091,17.73,9.34,1,0,left_half_space,penalty_area,right_foot,normal,open_play,1,0,0.64,4,0,0.0186,0,0,0
SYN_SHOT_001935,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_16,16,2024-12-04,Southampton,away,2,14,losing,Luis Díaz,FW,96.19,47.04,84.16,39.98,Z077,21.68,18.47,0,0,central,final_third_outside_box,right_foot,normal,open_play,0,0,3.23,4,0,0.0162,1,1,1
SYN_SHOT_001936,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_02,2,2024-08-28,Aston Villa,away,51,57,winning,Mohamed Salah,FW,113.27,63.84,99.11,54.26,Z095,21.1,5.7,0,0,right_wing,wide_final_third,head,curled,corner,0,0,1.29,6,0,0.0037,1,0,0
SYN_SHOT_001937,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_34,34,2025-04-13,Nottingham Forest,away,11,40,drawing,Mohamed Salah,FW,90.48,17.09,79.17,14.53,Z074,32.35,10.37,0,0,left_wing,final_third_outside_box,left_foot,normal,free_kick_indirect,0,0,5.16,3,0,0.0036,0,0,0
SYN_SHOT_001938,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_28,28,2025-03-01,Fulham,away,24,21,winning,Dominik Szoboszlai,MF,98.22,70.57,85.94,59.99,Z080,32.23,7.75,0,0,right_wing,final_third_outside_box,left_foot,normal,free_kick_indirect,0,0,1.94,2,0,0.003,0,0,0
SYN_SHOT_001939,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_12,12,2024-11-08,Manchester City,away,9,2,losing,Trey Nyoni,MF,107.65,35.0,94.19,29.75,Z084,11.61,33.07,1,0,central,penalty_area,left_foot,normal,open_play,1,0,0.5,0,0,0.1476,0,0,0
SYN_SHOT_001940,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_21,21,2025-01-12,Aston Villa,home,67,58,drawing,Andy Robertson,DF,100.68,46.82,88.09,39.8,Z085,17.87,22.02,0,0,central,penalty_area,left_foot,curled,free_kick_indirect,0,0,2.41,4,0,0.0174,0,0,0
SYN_SHOT_001941,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_30,30,2025-03-13,Leicester City,away,74,12,winning,Mohamed Salah,FW,111.86,39.39,97.88,33.48,Z092,7.14,54.19,1,0,central,six_yard_box,left_foot,placed,open_play,0,1,4.29,2,1,0.8392,1,1,1
SYN_SHOT_001942,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_26,26,2025-02-12,Crystal Palace,away,91,59,winning,Mohamed Salah,FW,97.39,5.21,85.22,4.43,Z073,35.58,6.6,0,0,left_wing,final_third_outside_box,left_foot,normal,open_play,1,0,1.14,1,0,0.0018,0,0,0
SYN_SHOT_001943,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_20,20,2025-01-04,Arsenal,away,8,11,drawing,Alexis Mac Allister,MF,116.6,44.77,102.03,38.05,Z093,5.03,61.39,1,1,central,six_yard_box,head,normal,corner,1,0,2.79,1,1,0.7029,1,1,1
SYN_SHOT_001944,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_11,11,2024-11-01,Leicester City,home,66,40,drawing,Luis Díaz,FW,106.26,58.5,92.97,49.72,Z086,19.79,13.1,1,0,right_half_space,penalty_area,right_foot,half_volley,open_play,1,1,3.47,4,1,0.0818,1,0,0
SYN_SHOT_001945,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_31,31,2025-03-23,Manchester City,home,56,2,drawing,Mohamed Salah,FW,102.98,27.76,90.11,23.59,Z083,18.17,19.0,1,0,left_half_space,penalty_area,left_foot,normal,open_play,0,0,2.39,3,0,0.0404,0,0,0
